formation_date,effective_date,signal_date,variant,lexicon,lambda,direction,ticker,sector,base_weight,ticker_z,tilt_multiplier,pre_normalisation_weight,target_weight,signal_available,clipped_to_zero,fallback_used
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,CAT,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,CCI,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,CMCSA,Comm,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,COP,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,CVX,Energy,0.0399309199946683,,1.0,0.0399309199946683,0.0399309199946683,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,D,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,DD,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,DIS,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,DOW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,DUK,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,EA,Comm,0.1245113838855593,,1.0,0.1245113838855593,0.1245113838855593,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,GE,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,GILD,Healthcare,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,GS,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,INTC,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,KO,Consumer,0.2862103584396383,,1.0,0.2862103584396383,0.2862103584396383,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,MMM,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,MRK,Healthcare,0.1567673873262752,,1.0,0.1567673873262752,0.1567673873262752,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,MS,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,NEE,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,NEM,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,NKE,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,NUE,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,NVDA,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,O,RealEstate,0.0847773712820634,,1.0,0.0847773712820634,0.0847773712820634,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,OXY,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,PLD,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,PSA,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,QCOM,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,SBUX,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,SHW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,SLB,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,SO,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,T,Comm,0.0238801160012578,,1.0,0.0238801160012578,0.0238801160012578,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,TMUS,Comm,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,TTWO,Comm,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,UPS,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,USB,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,V,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,WFC,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,WMT,Consumer,0.1531152891659129,,1.0,0.1531152891659129,0.1531152891659129,False,False,False
2023-05-31,2023-06-01,2023-05-31,Equity-Only Minimum Variance,none,0.0,base,XOM,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,ABBV,Healthcare,0.0869798072006141,,1.0,0.0869798072006141,0.0869798072006141,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,ABT,Healthcare,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,ADBE,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,AEP,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,AMD,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,AMGN,Healthcare,0.012611719440015,,1.0,0.012611719440015,0.012611719440015,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,AMT,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,BA,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,CAT,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,CCI,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,CMCSA,Comm,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,COP,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,CVX,Energy,0.0144705422712277,,1.0,0.0144705422712277,0.0144705422712277,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,D,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,DD,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,DIS,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,DOW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,DUK,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,EA,Comm,0.126278600603295,,1.0,0.126278600603295,0.126278600603295,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,GE,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,GILD,Healthcare,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,GS,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,INTC,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,KO,Consumer,0.2385543788828388,,1.0,0.2385543788828388,0.2385543788828388,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,MMM,Industrials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,MRK,Healthcare,0.1763117318158618,,1.0,0.1763117318158618,0.1763117318158618,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,MS,Financials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,NEE,Utilities,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,NEM,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,NKE,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,NUE,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,NVDA,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,O,RealEstate,0.1170582847115573,,1.0,0.1170582847115573,0.1170582847115573,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,OXY,Energy,0.0045486095107736,,1.0,0.0045486095107736,0.0045486095107736,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,PLD,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,PSA,RealEstate,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,QCOM,Tech,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,SBUX,Consumer,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,SHW,Materials,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,SLB,Energy,0.0,,1.0,0.0,0.0,False,False,False
2023-06-30,2023-07-03,2023-06-30,Equity-Only Minimum Variance,none,0.0,base,SO,Utilities,0.0,,1.0,0.0,0.0,False,False,False
