date,variant,lexicon,lambda,direction,gross_return,transaction_cost,net_return,growth_of_1,drawdown
2021-01-04,Equity-Only Minimum Variance,none,0.0,base,0.0036585018669603,0.001,0.0026585018669603,1.0026585018669605,0.0
2021-01-05,Equity-Only Minimum Variance,none,0.0,base,0.0011315269948206,0.0,0.0011315269948206,1.0037930370284092,0.0
2021-01-06,Equity-Only Minimum Variance,none,0.0,base,0.006450819568088,0.0,0.006450819568088,1.0102683247939823,0.0
2021-01-07,Equity-Only Minimum Variance,none,0.0,base,0.0061180957990862,0.0,0.0061180957990862,1.0164492431878545,0.0
2021-01-08,Equity-Only Minimum Variance,none,0.0,base,-0.002735540995351,0.0,-0.002735540995351,1.0136687046134203,-0.0027355409953511
2021-01-11,Equity-Only Minimum Variance,none,0.0,base,0.000230903315039,0.0,0.000230903315039,1.0139027640776672,-0.0025052693257962
2021-01-12,Equity-Only Minimum Variance,none,0.0,base,0.0013553722066466,0.0,0.0013553722066466,1.0152769797043402,-0.0011532926915639
2021-01-13,Equity-Only Minimum Variance,none,0.0,base,-0.0017338498931299,0.0,-0.0017338498931299,1.0135166418215824,-0.002885142948284
2021-01-14,Equity-Only Minimum Variance,none,0.0,base,0.0040015449210819,0.0,0.0040015449210819,1.0175722741920956,0.0
2021-01-15,Equity-Only Minimum Variance,none,0.0,base,-0.0053854635824486,0.0,-0.0053854635824486,1.0120921757669246,-0.0053854635824487
2021-01-19,Equity-Only Minimum Variance,none,0.0,base,0.0101920966749577,0.0,0.0101920966749577,1.0224075170663094,0.0
2021-01-20,Equity-Only Minimum Variance,none,0.0,base,0.0150185151938365,0.0,0.0150185151938365,1.0377625598956624,0.0
2021-01-21,Equity-Only Minimum Variance,none,0.0,base,-0.0095604033631807,0.0,-0.0095604033631807,1.0278411312278528,-0.0095604033631807
2021-01-22,Equity-Only Minimum Variance,none,0.0,base,-0.0005140963787003,0.0,-0.0005140963787003,1.0273127218244094,-0.0100695847731331
2021-01-25,Equity-Only Minimum Variance,none,0.0,base,0.0034742937740107,0.0,0.0034742937740107,1.030881908017806,-0.0066302756948064
2021-01-26,Equity-Only Minimum Variance,none,0.0,base,-0.0023759902763751,0.0,-0.0023759902763751,1.0284325426282646,-0.0089905125006011
2021-01-27,Equity-Only Minimum Variance,none,0.0,base,-0.0218078188313937,0.0,-0.0218078188313937,1.0060046720583176,-0.0306022678641805
2021-01-28,Equity-Only Minimum Variance,none,0.0,base,0.0005502764802107,0.0,0.0005502764802107,1.0065582527683334,-0.0300688310922165
2021-01-29,Equity-Only Minimum Variance,none,0.0,base,-0.0102140893253515,0.0,-0.0102140893253515,0.9962771768633878,-0.0399757946908834
2021-02-01,Equity-Only Minimum Variance,none,0.0,base,0.0007129727096469,5.633469546028198e-05,0.0006566380141866,0.9969313703303828,-0.0393454063031381
2021-02-02,Equity-Only Minimum Variance,none,0.0,base,0.0063736168857759,0.0,0.0063736168857759,1.0032854289462805,-0.0332225619633536
2021-02-03,Equity-Only Minimum Variance,none,0.0,base,-0.0023518993385057,0.0,-0.0023518993385057,1.000925802609609,-0.0354963251803542
2021-02-04,Equity-Only Minimum Variance,none,0.0,base,0.0024573339282363,0.0,0.0024573339282363,1.0033854115440088,-0.0331262175763112
2021-02-05,Equity-Only Minimum Variance,none,0.0,base,0.0144728646321256,0.0,0.0144728646321256,1.017907272779135,-0.0191327842069419
2021-02-08,Equity-Only Minimum Variance,none,0.0,base,0.0028983634386222,0.0,0.0028983634386222,1.0208575380024658,-0.016289874530544
2021-02-09,Equity-Only Minimum Variance,none,0.0,base,-0.0011021885639755,0.0,-0.0011021885639755,1.0197323604986313,-0.0173741085811034
2021-02-10,Equity-Only Minimum Variance,none,0.0,base,-0.0071461659878919,0.0,-0.0071461659878919,1.0124451837872832,-0.0243961163051831
2021-02-11,Equity-Only Minimum Variance,none,0.0,base,-0.0048733397090417,0.0,-0.0048733397090417,1.007511194469905,-0.0291505654518883
2021-02-12,Equity-Only Minimum Variance,none,0.0,base,0.0042176611277099,0.0,0.0042176611277099,1.011760535270553,-0.0250558515309355
2021-02-16,Equity-Only Minimum Variance,none,0.0,base,-0.0089957666186089,0.0,-0.0089957666186089,1.0026589736213405,-0.0338262215567416
2021-02-17,Equity-Only Minimum Variance,none,0.0,base,0.0069284995618372,0.0,0.0069284995618372,1.009605895880748,-0.0271320869561388
2021-02-18,Equity-Only Minimum Variance,none,0.0,base,-0.0117854708671103,0.0,-0.0117854708671103,0.9977072150075824,-0.0385977934028637
2021-02-19,Equity-Only Minimum Variance,none,0.0,base,-0.0072909108683542,0.0,-0.0072909108683542,0.9904330206302484,-0.0456072911998025
2021-02-22,Equity-Only Minimum Variance,none,0.0,base,0.0016439620922918,0.0,0.0016439620922918,0.9920612549711186,-0.0440383057653752
2021-02-23,Equity-Only Minimum Variance,none,0.0,base,-0.0069510372327444,0.0,-0.0069510372327444,0.9851654002506512,-0.0506832310950776
2021-02-24,Equity-Only Minimum Variance,none,0.0,base,-0.0005937255155814,0.0,-0.0005937255155814,0.9845804824154544,-0.0512468646831458
2021-02-25,Equity-Only Minimum Variance,none,0.0,base,-0.0088764241662497,0.0,-0.0088764241662497,0.975840928427724,-0.0596683999412777
2021-02-26,Equity-Only Minimum Variance,none,0.0,base,-0.0173742753924784,0.0,-0.0173742753924784,0.9588863993979688,-0.0760059801209477
2021-03-01,Equity-Only Minimum Variance,none,0.0,base,0.0089625383913759,9.621381264954571e-05,0.0088663245787263,0.9673881974491576,-0.0678135492318978
2021-03-02,Equity-Only Minimum Variance,none,0.0,base,0.0049218459685474,0.0,0.0049218459685474,0.9721495331487928,-0.0632254711072504
2021-03-03,Equity-Only Minimum Variance,none,0.0,base,-0.0132313571889667,0.0,-0.0132313571889667,0.959286675434614,-0.0756202695045564
2021-03-04,Equity-Only Minimum Variance,none,0.0,base,-0.0027394911534044,0.0,-0.0027394911534044,0.956658718073682,-0.078152599598635
2021-03-05,Equity-Only Minimum Variance,none,0.0,base,0.0154597475141031,0.0,0.0154597475141031,0.9714484203122667,-0.0639010715418976
2021-03-08,Equity-Only Minimum Variance,none,0.0,base,-0.005028170077289,0.0,-0.005028170077289,0.9665638124336232,-0.0686079361633528
2021-03-09,Equity-Only Minimum Variance,none,0.0,base,0.006917666218181,0.0,0.006917666218181,0.9732501782666116,-0.062164876747468
2021-03-10,Equity-Only Minimum Variance,none,0.0,base,0.009541009711508,0.0,0.009541009711508,0.9825359676691804,-0.0532169827287222
2021-03-11,Equity-Only Minimum Variance,none,0.0,base,-0.0004424342040845,0.0,-0.0004424342040845,0.98210126015034,-0.0536358719194095
2021-03-12,Equity-Only Minimum Variance,none,0.0,base,0.0052158005916995,0.0,0.0052158005916995,0.9872237044841412,-0.0486998253402035
2021-03-15,Equity-Only Minimum Variance,none,0.0,base,0.013897227174487,0.0,0.013897227174487,1.0009433765773958,-0.0354793907018271
2021-03-16,Equity-Only Minimum Variance,none,0.0,base,0.0050785972684738,0.0,0.0050785972684738,1.006026764875579,-0.0305809789700585
2021-03-17,Equity-Only Minimum Variance,none,0.0,base,-0.0097815375733656,0.0,-0.0097815375733656,0.996186276275137,-0.0400633875485982
2021-03-18,Equity-Only Minimum Variance,none,0.0,base,-0.0077397166436466,0.0,-0.0077397166436466,0.988476076772478,-0.047493024924834
2021-03-19,Equity-Only Minimum Variance,none,0.0,base,-0.0025868451292666,0.0,-0.0025868451292666,0.9859190422478824,-0.0499570129538997
2021-03-22,Equity-Only Minimum Variance,none,0.0,base,0.0091719608286404,0.0,0.0091719608286404,0.9949618530835908,-0.0412432558911883
2021-03-23,Equity-Only Minimum Variance,none,0.0,base,2.257445960321446e-05,0.0,2.257445960321446e-05,0.99498431380975,-0.0412216124757991
2021-03-24,Equity-Only Minimum Variance,none,0.0,base,-0.0062024690471155,0.0,-0.0062024690471155,0.9888129544009796,-0.0471684057474612
2021-03-25,Equity-Only Minimum Variance,none,0.0,base,0.0024382513642809,0.0,0.0024382513642809,0.9912239289360664,-0.0448451628128452
2021-03-26,Equity-Only Minimum Variance,none,0.0,base,0.0172505724543344,0.0,0.0172505724543344,1.0083231091406482,-0.02836819508884
2021-03-29,Equity-Only Minimum Variance,none,0.0,base,0.0109076963929014,0.0,0.0109076963929014,1.019321591481101,-0.0177699303551821
2021-03-30,Equity-Only Minimum Variance,none,0.0,base,-0.009527583522854,0.0,-0.009527583522854,1.0096099198816162,-0.0271282093823819
2021-03-31,Equity-Only Minimum Variance,none,0.0,base,0.001374254777543,0.0,0.001374254777543,1.0109973811374684,-0.0257912356761886
2021-04-01,Equity-Only Minimum Variance,none,0.0,base,0.0079249349295075,0.0003038509244645,0.007621084005043,1.0187022771079954,-0.0183667088448279
2021-04-05,Equity-Only Minimum Variance,none,0.0,base,0.0118609916126289,0.0,0.0118609916126289,1.0307850962725391,-0.0067235646117591
2021-04-06,Equity-Only Minimum Variance,none,0.0,base,0.0004745997121911,0.0,0.0004745997121911,1.0312743065825611,-0.0062521559013977
2021-04-07,Equity-Only Minimum Variance,none,0.0,base,-0.0007718039261086,0.0,-0.0007718039261086,1.0304783650238458,-0.0070191343890348
2021-04-08,Equity-Only Minimum Variance,none,0.0,base,-0.0003136370495755,0.0,-0.0003136370495755,1.0301551688297883,-0.00733056997801
2021-04-09,Equity-Only Minimum Variance,none,0.0,base,0.0035518387599993,0.0,0.0035518387599993,1.0338141138872516,-0.0038047682205915
2021-04-12,Equity-Only Minimum Variance,none,0.0,base,0.0014332518675741,0.0,0.0014332518675741,1.035295829896705,-0.0023769695441753
2021-04-13,Equity-Only Minimum Variance,none,0.0,base,0.0020683969601581,0.0,0.0020683969601581,1.0374372326441277,-0.0003134891005966
2021-04-14,Equity-Only Minimum Variance,none,0.0,base,-0.0027137042915212,0.0,-0.0027137042915212,1.0346219347737171,-0.0030263426754003
2021-04-15,Equity-Only Minimum Variance,none,0.0,base,0.0072185217808989,0.0,0.0072185217808989,1.0420903757448772,0.0
2021-04-16,Equity-Only Minimum Variance,none,0.0,base,0.001688458780583,0.0,0.001688458780583,1.0438499023899646,0.0
2021-04-19,Equity-Only Minimum Variance,none,0.0,base,-0.0009660737095138,0.0,-0.0009660737095138,1.042841466442587,-0.0009660737095139
2021-04-20,Equity-Only Minimum Variance,none,0.0,base,0.0057333284181003,0.0,0.0057333284181003,1.0488204190577155,0.0
2021-04-21,Equity-Only Minimum Variance,none,0.0,base,0.0048499246790075,0.0,0.0048499246790075,1.0539071190919505,0.0
2021-04-22,Equity-Only Minimum Variance,none,0.0,base,0.0007738064226913,0.0,0.0007738064226913,1.054722639189624,0.0
2021-04-23,Equity-Only Minimum Variance,none,0.0,base,0.0026681590662437,0.0,0.0026681590662437,1.0575368069617506,0.0
2021-04-26,Equity-Only Minimum Variance,none,0.0,base,-0.0068314866900643,0.0,-0.0068314866900643,1.0503122583407385,-0.0068314866900642
2021-04-27,Equity-Only Minimum Variance,none,0.0,base,-0.004747934372642,0.0,-0.004747934372642,1.045325444667355,-0.0115469856122343
2021-04-28,Equity-Only Minimum Variance,none,0.0,base,-0.0003388485602052,0.0,-0.0003388485602052,1.0449712376454836,-0.01188192149299
2021-04-29,Equity-Only Minimum Variance,none,0.0,base,0.0087119856821762,0.0,0.0087119856821762,1.054075012106137,-0.0032734509407374
2021-04-30,Equity-Only Minimum Variance,none,0.0,base,-0.0012191187695281,0.0,-0.0012191187695281,1.052789969474388,-0.0044885789847827
2021-05-03,Equity-Only Minimum Variance,none,0.0,base,0.0079907481094472,0.0002009412243064,0.0077898068851408,1.0609910000272065,0.0
2021-05-04,Equity-Only Minimum Variance,none,0.0,base,-0.0045026736546207,0.0,-0.0045026736546207,1.056213703803594,-0.0045026736546208
2021-05-05,Equity-Only Minimum Variance,none,0.0,base,0.0022169735568022,0.0,0.0022169735568022,1.058555301655259,-0.0022956824062457
2021-05-06,Equity-Only Minimum Variance,none,0.0,base,0.0070267168251789,0.0,0.0070267168251789,1.0659934700037823,0.0
2021-05-07,Equity-Only Minimum Variance,none,0.0,base,0.0009462193190077,0.0,0.0009462193190077,1.067002133619036,0.0
2021-05-10,Equity-Only Minimum Variance,none,0.0,base,0.0049794355456187,0.0,0.0049794355456187,1.0723152019704298,0.0
2021-05-11,Equity-Only Minimum Variance,none,0.0,base,-0.0087847108038687,0.0,-0.0087847108038687,1.0628952230305275,-0.0087847108038687
2021-05-12,Equity-Only Minimum Variance,none,0.0,base,-0.0136775573811166,0.0,-0.0136775573811166,1.0483574126274129,-0.022342114798889
2021-05-13,Equity-Only Minimum Variance,none,0.0,base,0.0121485703479657,0.0,0.0121485703479657,1.0610934564045282,-0.0104649692042797
2021-05-14,Equity-Only Minimum Variance,none,0.0,base,0.0028872669883115,0.0,0.0028872669883115,1.0641571165127184,-0.0076079173760854
2021-05-17,Equity-Only Minimum Variance,none,0.0,base,-0.0012789720421279,0.0,-0.0012789720421279,1.0627960893122672,-0.0088771591045905
2021-05-18,Equity-Only Minimum Variance,none,0.0,base,-0.0042035439720591,0.0,-0.0042035439720591,1.0583285792175106,-0.0130433875480066
2021-05-19,Equity-Only Minimum Variance,none,0.0,base,0.0003458063465727,0.0,0.0003458063465727,1.0586945559569632,-0.0127020916876289
2021-05-20,Equity-Only Minimum Variance,none,0.0,base,0.0100172792060656,0.0,0.0100172792060656,1.0692997949179257,-0.0028120528804993
2021-05-21,Equity-Only Minimum Variance,none,0.0,base,-0.0017574546716821,0.0,-0.0017574546716821,1.0674205489979185,-0.0045645654967098
2021-05-24,Equity-Only Minimum Variance,none,0.0,base,-0.0014771505562863,0.0,-0.0014771505562863,1.0658438081401744,-0.0060349735025334
2021-05-25,Equity-Only Minimum Variance,none,0.0,base,-0.0055312156085884,0.0,-0.0055312156085884,1.059948396232272,-0.0115328083714875
2021-05-26,Equity-Only Minimum Variance,none,0.0,base,0.0008099760055573,0.0,0.0008099760055573,1.060806929000349,-0.0107321736639878
2021-05-27,Equity-Only Minimum Variance,none,0.0,base,-0.0044513213294177,0.0,-0.0044513213294177,1.0560849364908955,-0.0151357226398639
2021-05-28,Equity-Only Minimum Variance,none,0.0,base,0.0015157969315698,0.0,0.0015157969315698,1.0576857467971057,-0.0136428683902287
2021-06-01,Equity-Only Minimum Variance,none,0.0,base,-0.0043004836488549,0.0001130293983249,-0.0044135130471799,1.0530176369538005,-0.0179961684597673
2021-06-02,Equity-Only Minimum Variance,none,0.0,base,0.00121184084314,0.0,0.00121184084314,1.054293726734808,-0.0168061361085868
2021-06-03,Equity-Only Minimum Variance,none,0.0,base,0.004004008082231,0.0,0.004004008082231,1.0585151273376996,-0.0128694199311657
2021-06-04,Equity-Only Minimum Variance,none,0.0,base,0.0060157246433324,0.0,0.0060157246433324,1.064882862874565,-0.0069311141744586
2021-06-07,Equity-Only Minimum Variance,none,0.0,base,-0.0041461676423512,0.0,-0.0041461676423512,1.06046768000562,-0.0110485442554943
2021-06-08,Equity-Only Minimum Variance,none,0.0,base,-0.0054436055793756,0.0,-0.0054436055793756,1.054694912225994,-0.0164320059177169
2021-06-09,Equity-Only Minimum Variance,none,0.0,base,0.0049852618527221,0.0,0.0049852618527221,1.0599528425381743,-0.0115286619172599
2021-06-10,Equity-Only Minimum Variance,none,0.0,base,0.0084521877028264,0.0,0.0084521877028264,1.0689117629194516,-0.0031739166289206
2021-06-11,Equity-Only Minimum Variance,none,0.0,base,0.0019283024406045,0.0,0.0019283024406045,1.07097294808068,-0.0012517344594978
2021-06-14,Equity-Only Minimum Variance,none,0.0,base,0.000383166415728,0.0,0.000383166415728,1.071383308946538,-0.000869047666376
2021-06-15,Equity-Only Minimum Variance,none,0.0,base,-0.0044862171766302,0.0,-0.0044862171766302,1.066576850743187,-0.005351366106438
2021-06-16,Equity-Only Minimum Variance,none,0.0,base,-0.0107635034206665,0.0,-0.0107635034206665,1.055096747161809,-0.0160572700797128
2021-06-17,Equity-Only Minimum Variance,none,0.0,base,-0.0002550712036488,0.0,-0.0002550712036488,1.0548276223645443,-0.0163082455361551
2021-06-18,Equity-Only Minimum Variance,none,0.0,base,-0.0106318767644883,0.0,-0.0106318767644883,1.043612825075786,-0.0267667350438581
2021-06-21,Equity-Only Minimum Variance,none,0.0,base,0.0103307086554818,0.0,0.0103307086554818,1.0543940851207685,-0.0167125457297729
2021-06-22,Equity-Only Minimum Variance,none,0.0,base,-0.0009727711018418,0.0,-0.0009727711018418,1.0533684010248097,-0.0176690593500908
2021-06-23,Equity-Only Minimum Variance,none,0.0,base,-0.0072752600017683,0.0,-0.0072752600017683,1.045704872029707,-0.0248157723511006
2021-06-24,Equity-Only Minimum Variance,none,0.0,base,0.0050838907254318,0.0,0.0050838907254318,1.0510211213301577,-0.0198580423005692
2021-06-25,Equity-Only Minimum Variance,none,0.0,base,0.0112705659612001,0.0,0.0112705659612001,1.0628667242047236,-0.008811287714978
2021-06-28,Equity-Only Minimum Variance,none,0.0,base,0.0019824992325867,0.0,0.0019824992325867,1.0649738566698017,-0.0068462568535243
2021-06-29,Equity-Only Minimum Variance,none,0.0,base,-0.0028705573091215,0.0,-0.0028705573091215,1.0619167881815146,-0.0096971615899948
2021-06-30,Equity-Only Minimum Variance,none,0.0,base,0.0073224943188585,0.0,0.0073224943188585,1.0696926678300742,-0.0024456746817881
2021-07-01,Equity-Only Minimum Variance,none,0.0,base,0.0035913202210031,0.0002014947325738,0.0033898254884293,1.0733187393002706,0.0
2021-07-02,Equity-Only Minimum Variance,none,0.0,base,0.005061363608462,0.0,0.005061363608462,1.0787511957076452,0.0
2021-07-06,Equity-Only Minimum Variance,none,0.0,base,-0.0021152864485678,0.0,-0.0021152864485678,1.0764693279219886,-0.0021152864485677
2021-07-07,Equity-Only Minimum Variance,none,0.0,base,0.0023352250006269,0.0,0.0023352250006269,1.0789831260089602,0.0
2021-07-08,Equity-Only Minimum Variance,none,0.0,base,-0.0048586359440011,0.0,-0.0048586359440011,1.0737407398099623,-0.0048586359440011
2021-07-09,Equity-Only Minimum Variance,none,0.0,base,0.0068002918835278,0.0,0.0068002918835278,1.081042490247905,0.0
2021-07-12,Equity-Only Minimum Variance,none,0.0,base,0.0021287294040111,0.0,0.0021287294040111,1.083343737183881,0.0
2021-07-13,Equity-Only Minimum Variance,none,0.0,base,-0.0026806565715399,0.0,-0.0026806565715399,1.0804396646755623,-0.00268065657154
2021-07-14,Equity-Only Minimum Variance,none,0.0,base,0.0041416143767201,0.0,0.0041416143767201,1.0849144291239612,0.0
2021-07-15,Equity-Only Minimum Variance,none,0.0,base,0.0015369358845495,0.0,0.0015369358845495,1.0865818730417474,0.0
2021-07-16,Equity-Only Minimum Variance,none,0.0,base,-0.0013646785547945,0.0,-0.0013646785547945,1.0850990380615788,-0.0013646785547944
2021-07-19,Equity-Only Minimum Variance,none,0.0,base,-0.0136712894206372,0.0,-0.0136712894206372,1.070264335062184,-0.015017311059943
2021-07-20,Equity-Only Minimum Variance,none,0.0,base,0.0053937331077853,0.0,0.0053937331077853,1.0760370552402907,-0.0097045773200116
2021-07-21,Equity-Only Minimum Variance,none,0.0,base,-0.0018373594536772,0.0,-0.0018373594536772,1.074059988384338,-0.0115241059768058
2021-07-22,Equity-Only Minimum Variance,none,0.0,base,-0.0001150619005403,0.0,-0.0001150619005403,1.0739364050007802,-0.0116378418918104
2021-07-23,Equity-Only Minimum Variance,none,0.0,base,0.0102644998092462,0.0,0.0102644998092462,1.0849598250250534,-0.0014927987084426
2021-07-26,Equity-Only Minimum Variance,none,0.0,base,0.0010479735009604,0.0,0.0010479735009604,1.0860968341712864,-0.0004463896209708
2021-07-27,Equity-Only Minimum Variance,none,0.0,base,0.0012153592948337,0.0,0.0012153592948337,1.0874168320537858,0.0
2021-07-28,Equity-Only Minimum Variance,none,0.0,base,-0.0011629858420939,0.0,-0.0011629858420939,1.0861521816736526,-0.0011629858420939
2021-07-29,Equity-Only Minimum Variance,none,0.0,base,-0.000614095518488,0.0,-0.000614095518488,1.085485180486491,-0.0017763671761882
2021-07-30,Equity-Only Minimum Variance,none,0.0,base,-0.0027749454501336,0.0,-0.0027749454501336,1.0824730183237123,-0.0045463833043085
2021-08-02,Equity-Only Minimum Variance,none,0.0,base,-0.0015536309847955,7.318479338035028e-05,-0.0016268157781759,1.0807120341380536,-0.0061658029543913
2021-08-03,Equity-Only Minimum Variance,none,0.0,base,0.0006725903984929,0.0,0.0006725903984929,1.0814389106757507,-0.0054973596157645
2021-08-04,Equity-Only Minimum Variance,none,0.0,base,-0.0081739950793377,0.0,-0.0081739950793377,1.072599234341283,-0.0136264193046536
2021-08-05,Equity-Only Minimum Variance,none,0.0,base,0.0045282952077182,0.0,0.0045282952077182,1.077456280313953,-0.009159828546171
2021-08-06,Equity-Only Minimum Variance,none,0.0,base,-0.001226679417533,0.0,-0.001226679417533,1.0761345868716,-0.0103752717905583
2021-08-09,Equity-Only Minimum Variance,none,0.0,base,0.0010342898390975,0.0,0.0010342898390975,1.0772476219403029,-0.0093517129896515
2021-08-10,Equity-Only Minimum Variance,none,0.0,base,0.0045815931595764,0.0,0.0045815931595764,1.0821831322761544,-0.0048129655743388
2021-08-11,Equity-Only Minimum Variance,none,0.0,base,0.0042073525120923,0.0,0.0042073525120923,1.0867362581962805,-0.0006258629050464
2021-08-12,Equity-Only Minimum Variance,none,0.0,base,0.0027063736252574,0.0,0.0027063736252574,1.0896773725430735,0.0
2021-08-13,Equity-Only Minimum Variance,none,0.0,base,0.0039075075731336,0.0,0.0039075075731336,1.093935295128558,0.0
2021-08-16,Equity-Only Minimum Variance,none,0.0,base,0.0067404221207967,0.0,0.0067404221207967,1.1013088807905629,0.0
2021-08-17,Equity-Only Minimum Variance,none,0.0,base,0.0027489601448023,0.0,0.0027489601448023,1.104336335010973,0.0
2021-08-18,Equity-Only Minimum Variance,none,0.0,base,-0.0108804680791627,0.0,-0.0108804680791627,1.0923206387692264,-0.0108804680791628
2021-08-19,Equity-Only Minimum Variance,none,0.0,base,0.0015905351368578,0.0,0.0015905351368578,1.094058013125904,-0.0093072387090903
2021-08-20,Equity-Only Minimum Variance,none,0.0,base,0.0039736670205451,0.0,0.0039736670205451,1.0984054353712254,-0.0053705555560559
2021-08-23,Equity-Only Minimum Variance,none,0.0,base,-0.0016085713115414,0.0,-0.0016085713115414,1.096638571899446,-0.0069704879460028
2021-08-24,Equity-Only Minimum Variance,none,0.0,base,-0.0052875117240862,0.0,-0.0052875117240862,1.0908400825934426,-0.0122211431333518
2021-08-25,Equity-Only Minimum Variance,none,0.0,base,-0.0035063036740538,0.0,-0.0035063036740538,1.08701526600404,-0.0156845957683361
2021-08-26,Equity-Only Minimum Variance,none,0.0,base,-0.0061111648302907,0.0,-0.0061111648302907,1.080372336540447,-0.0216999094485901
2021-08-27,Equity-Only Minimum Variance,none,0.0,base,0.0017020093654632,0.0,0.0017020093654632,1.0822111403754264,-0.0200348335322378
2021-08-30,Equity-Only Minimum Variance,none,0.0,base,0.0038941826736729,0.0,0.0038941826736729,1.0864254682475325,-0.016218670160176
2021-08-31,Equity-Only Minimum Variance,none,0.0,base,0.0036622089088812,0.0,0.0036622089088812,1.090404185276184,-0.0126158574096454
2021-09-01,Equity-Only Minimum Variance,none,0.0,base,0.0009829516600059,5.5577185607518294e-05,0.0009273744743984,1.0914153982843866,-0.0117001825593812
2021-09-02,Equity-Only Minimum Variance,none,0.0,base,0.0062646687233182,0.0,0.0062646687233182,1.098252754194167,-0.0055088116037996
2021-09-03,Equity-Only Minimum Variance,none,0.0,base,-0.0011190115943912,0.0,-0.0011190115943912,1.0970237966286516,-0.0066216587741348
2021-09-07,Equity-Only Minimum Variance,none,0.0,base,-0.0136747218866924,0.0,-0.0136747218866924,1.0820223013066714,-0.0202058313186623
2021-09-08,Equity-Only Minimum Variance,none,0.0,base,0.0042760684476818,0.0,0.0042760684476818,1.086649102728977,-0.0160161643887413
2021-09-09,Equity-Only Minimum Variance,none,0.0,base,-0.0110688475999391,0.0,-0.0110688475999391,1.0746211494162594,-0.0269077315059259
2021-09-10,Equity-Only Minimum Variance,none,0.0,base,-0.0074237580999679,0.0,-0.0074237580999679,1.0666434219538836,-0.034131733116175
2021-09-13,Equity-Only Minimum Variance,none,0.0,base,-0.0003504862938656,0.0,-0.0003504862938656,1.0662695780540468,-0.0344702567053976
2021-09-14,Equity-Only Minimum Variance,none,0.0,base,-0.0056694776308448,0.0,-0.0056694776308448,1.060224386532819,-0.0399443059869217
2021-09-15,Equity-Only Minimum Variance,none,0.0,base,0.0029012021552119,0.0,0.0029012021552119,1.0633003118080362,-0.0371589903383274
2021-09-16,Equity-Only Minimum Variance,none,0.0,base,-0.004634214810943,0.0,-0.004634214810943,1.058372749754575,-0.041621002405885
2021-09-17,Equity-Only Minimum Variance,none,0.0,base,-0.0078669829213524,0.0,-0.0078669829213524,1.050046549407831,-0.0491605536121406
2021-09-20,Equity-Only Minimum Variance,none,0.0,base,-0.0091342327647634,0.0,-0.0091342327647634,1.0404551798117032,-0.0578457424373662
2021-09-21,Equity-Only Minimum Variance,none,0.0,base,-0.0041586218553154,0.0,-0.0041586218553154,1.0361283201614622,-0.0617638057239446
2021-09-22,Equity-Only Minimum Variance,none,0.0,base,0.0003690413868395,0.0,0.0003690413868395,1.0365106943936784,-0.0614175577376259
2021-09-23,Equity-Only Minimum Variance,none,0.0,base,0.0031725222110411,0.0,0.0031725222110411,1.039799047593624,-0.0584398840926552
2021-09-24,Equity-Only Minimum Variance,none,0.0,base,-0.0026283517791928,0.0,-0.0026283517791928,1.0370660899168784,-0.0609146352985171
2021-09-27,Equity-Only Minimum Variance,none,0.0,base,-0.0033591889577093,0.0,-0.0033591889577093,1.0335823889592148,-0.0640692004859688
2021-09-28,Equity-Only Minimum Variance,none,0.0,base,-0.0054822515200212,0.0,-0.0054822515200212,1.027916030336276,-0.0692002085342393
2021-09-29,Equity-Only Minimum Variance,none,0.0,base,0.0086204874726666,0.0,0.0086204874726666,1.036777167598743,-0.0611762605923481
2021-09-30,Equity-Only Minimum Variance,none,0.0,base,-0.0094510430358064,0.0,-0.0094510430358064,1.0269785419692257,-0.0700491241565266
2021-10-01,Equity-Only Minimum Variance,none,0.0,base,0.0141948793953308,0.0001806530316431,0.0140142263636877,1.0413708517270324,-0.0570165820753465
2021-10-04,Equity-Only Minimum Variance,none,0.0,base,0.0024857913665577,0.0,0.0024857913665577,1.0439594823996403,-0.0546725220362623
2021-10-05,Equity-Only Minimum Variance,none,0.0,base,0.0008037428588743,0.0,0.0008037428588743,1.0447985573785732,-0.0539127218265512
2021-10-06,Equity-Only Minimum Variance,none,0.0,base,0.0023768765074796,0.0,0.0023768765074796,1.047281914524655,-0.0516639892010354
2021-10-07,Equity-Only Minimum Variance,none,0.0,base,0.0086579370082722,0.0,0.0086579370082722,1.0563492153705123,-0.0434533557568617
2021-10-08,Equity-Only Minimum Variance,none,0.0,base,-0.0052244480707635,0.0,-0.0052244480707635,1.0508303737502174,-0.048450784026973
2021-10-11,Equity-Only Minimum Variance,none,0.0,base,-0.008771363458027,0.0,-0.008771363458027,1.0416131586093198,-0.0567971680484731
2021-10-12,Equity-Only Minimum Variance,none,0.0,base,-0.0007570847175982,0.0,-0.0007570847175982,1.0408245692052875,-0.0575112524981389
2021-10-13,Equity-Only Minimum Variance,none,0.0,base,0.0006851215104672,0.0,0.0006851215104672,1.041537660506273,-0.056865533183852
2021-10-14,Equity-Only Minimum Variance,none,0.0,base,0.0088113798257869,0.0,0.0088113798257869,1.0507150444358553,-0.0485552171699438
2021-10-15,Equity-Only Minimum Variance,none,0.0,base,-0.0007258838157585,0.0,-0.0007258838157585,1.049952347390125,-0.049245855539388
2021-10-18,Equity-Only Minimum Variance,none,0.0,base,-0.0015188607731401,0.0,-0.0015188607731401,1.0483576159560082,-0.0506899187143096
